website_name,competence_date,country_code,currency_code,brand,category1_code,category2_code,category3_code,product_code,title,itemurl,imageurl,full_price,price,full_price_eur,price_eur,flg_discount
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,COATS & JACKETS,80694211,Thomas Bear Cotton Jacket,https://us.burberry.com/thomas-bear-cotton-jacket-p80694211,https://assets.burberry.com/is/image/Burberryltd/793392D0-C549-439C-9D4A-0771795CBEE1,550.0,550.0,507.38,507.38,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,GIRLS,COATS & JACKETS,80694441,Gabardine Harrington Jacket,https://us.burberry.com/gabardine-harrington-jacket-p80694441,https://assets.burberry.com/is/image/Burberryltd/42E662C1-5CFB-4BEE-B605-54D48D158C24,920.0,920.0,848.7,848.7,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BAGS,CROSSBODY,80697531,Lola Clutch,https://us.burberry.com/lola-clutch-p80697531,https://assets.burberry.com/is/image/Burberryltd/5D5A8BB2-C5B1-4920-B88B-BCC25FC98089,1290.0,1290.0,1190.03,1190.03,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,BAGS,CROSSBODY BAGS,80698101,Paddy Bag,https://us.burberry.com/paddy-bag-p80698101,https://assets.burberry.com/is/image/Burberryltd/7526EA13-D320-4794-8B86-FD7C78C31C07,970.0,970.0,894.83,894.83,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,GIRLS,COATS & JACKETS,80694591,Thomas Bear Argyle Cotton Jacket,https://us.burberry.com/thomas-bear-argyle-print-cotton-jacket-p80694591,https://assets.burberry.com/is/image/Burberryltd/0E747B84-B02C-41AA-84E7-A0D5DB2DB691,650.0,650.0,599.63,599.63,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,ACCESSORIES,EYEWEAR,40826431,Monogram Motif Oversized Round Frame Lola Sunglasses,https://us.burberry.com/monogram-motif-oversized-round-frame-lola-sunglasses-p40826431,https://assets.burberry.com/is/image/Burberryltd/8AB09D69-4DDB-4AB5-BC52-2C9BD0E7859B,330.0,330.0,304.42,304.42,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,EYEWEAR,40827381,Stripe Detail Square Frame Sunglasses,https://us.burberry.com/stripe-detail-square-frame-sunglasses-p40827381,https://assets.burberry.com/is/image/Burberryltd/FB8FD333-5AF9-40C8-8F22-37C87040DBCC,250.0,250.0,230.62,230.62,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,ACCESSORIES,EYEWEAR,40832781,Cat-eye Frame Lola Sunglasses,https://us.burberry.com/cat-eye-frame-lola-sunglasses-p40832781,https://assets.burberry.com/is/image/Burberryltd/2750DDB7-0C0F-4632-B5D4-D3F65C3145C2,330.0,330.0,304.42,304.42,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,FACE,40833051,Beyond Wear Perfecting Matte Foundation – 120 Deep Neutral,https://us.burberry.com/beyond-wear-perfecting-matte-foundation-120-deep-neutral-p40833051,https://assets.burberry.com/is/image/Burberryltd/AFCFF529-B96C-4809-B3F1-34D222C679EE,60.0,60.0,55.35,55.35,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,FACE,40833181,Beyond Wear Perfecting Matte Foundation – 120 Deep Warm,https://us.burberry.com/beyond-wear-perfecting-matte-foundation-120-deep-warm-p40833181,https://assets.burberry.com/is/image/Burberryltd/BD16ED0F-A088-4AC4-AFA9-B93D44594A91,60.0,60.0,55.35,55.35,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,SHOES,SNEAKERS,80310981,Vintage Check  Suede and Leather Sneakers,https://us.burberry.com/vintage-check-suedeleather-sneakers-p80310981,https://assets.burberry.com/is/image/Burberryltd/04DF7B2D-5E3E-4ADA-9ACE-61328731D3F0,820.0,820.0,756.45,756.45,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,MEN,SMALL GIFTS,80356821,Logo Detail Palladium-plated Cufflinks,https://us.burberry.com/logo-detail-palladium-plated-cufflinks-p80356821,https://assets.burberry.com/is/image/Burberryltd/C5B577AA-E4D3-4300-BB12-FFC53E70C877,260.0,260.0,239.85,239.85,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,MEN,SMALL GIFTS,80371131,Check Engraved Palladium-plated Tie Bar,https://us.burberry.com/check-engraved-palladium-plated-tie-bar-p80371131,https://assets.burberry.com/is/image/Burberryltd/844CC148-89EF-4132-BECE-F7719FFAC94D,270.0,270.0,249.07,249.07,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,SHOES,SNEAKERS,80388661,Vintage Check and Leather Sneakers,https://us.burberry.com/vintage-checkleather-sneakers-p80388661,https://assets.burberry.com/is/image/Burberryltd/D4F99CFB-A2D5-4CA5-999F-70DC1BF8E82F,590.0,590.0,544.28,544.28,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,KNITWEAR,80771971,EKD Wool Blend Jacket,https://us.burberry.com/ekd-wool-blend-jacket-p80771971,https://assets.burberry.com/is/image/Burberryltd/97BE2AA3-B8C7-40BD-A923-E91171C85370,2850.0,2850.0,2629.15,2629.15,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,SKIRTS,80772431,Check Silk Kilt,https://us.burberry.com/check-silk-kilt-p80772431,https://assets.burberry.com/is/image/Burberryltd/21C48C7A-648E-4470-93D8-23B39E5C3922,2190.0,2190.0,2020.29,2020.29,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,SHOES,BOOTS,80773711,Rubber Marsh Low Boots,https://us.burberry.com/rubber-marsh-low-boots-p80773711,https://assets.burberry.com/is/image/Burberryltd/B149303C-F548-40FF-9CC6-55388D56E455,820.0,820.0,756.45,756.45,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,SHOES,PUMPS,80773791,Suede and Shearling Highland Mules,https://us.burberry.com/suedeshearling-highland-mules-p80773791,https://assets.burberry.com/is/image/Burberryltd/6ED53824-AAB1-4DBD-BD22-B12D50B08CDA,1550.0,1550.0,1429.88,1429.88,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,OUTERWEAR,PONCHOS & CAPES,80594061,Contrast Check Wool Cashmere Cape,https://us.burberry.com/contrast-check-wool-cashmere-cape-p80594061,https://assets.burberry.com/is/image/Burberryltd/2076E816-E8D0-4ECC-AB40-75D4105FA3FB,1250.0,1250.0,1153.13,1153.13,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,OUTERWEAR,JACKETS,80594901,Check Hooded Jacket,https://us.burberry.com/check-hooded-jacket-p80594901,https://assets.burberry.com/is/image/Burberryltd/F192F6A5-65A0-4A4F-BEDE-665F39F8AD6D,1350.0,1350.0,1245.38,1245.38,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,DRESSES,80613951,Logo Script Print Cotton Piqué Polo Shirt Dress,https://us.burberry.com/logo-script-print-cotton-pique-polo-shirt-dress-p80613951,https://assets.burberry.com/is/image/Burberryltd/977ABA35-D28A-40E3-BB6A-D1636676053D,270.0,270.0,249.07,249.07,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,GIRLS,SKIRTS & TROUSERS,80614341,Logo Script Print Cotton Jogging Pants,https://us.burberry.com/logo-script-print-cotton-jogging-pants-p80614341,https://assets.burberry.com/is/image/Burberryltd/68AE072C-BBCF-4C64-93A1-B66EB7DA0052,370.0,370.0,341.32,341.32,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,SKIRTS & TROUSERS,80614371,Logo Script Print Cotton Jogging Pants,https://us.burberry.com/logo-script-print-cotton-jogging-pants-p80614371,https://assets.burberry.com/is/image/Burberryltd/768424CD-F789-428A-B66E-4301AB965C9C,290.0,290.0,267.52,267.52,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,DRESSES,80616371,Cotton Gabardine Trench Gown,https://us.burberry.com/cotton-gabardine-trench-gown-p80616371,https://assets.burberry.com/is/image/Burberryltd/7AC41C1E-066C-4C57-943A-E7C9370D1E19,28000.0,28000.0,25830.25,25830.25,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,SKIRTS & TROUSERS,80618271,Exaggerated Check Pleated Cotton Skirt,https://us.burberry.com/exaggerated-check-pleated-cotton-skirt-p80618271,https://assets.burberry.com/is/image/Burberryltd/09CA6868-412F-4E35-A869-D0C64CE50014,270.0,270.0,249.07,249.07,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,ACCESSORIES,WALLETS & CARD CASES,80622991,Check and Leather Continental Wallet,https://us.burberry.com/checkleather-continental-wallet-p80622991,https://assets.burberry.com/is/image/Burberryltd/3753354E-7424-4CA6-879F-1EE4920E30B3,720.0,720.0,664.2,664.2,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,ACCESSORIES,WALLETS & CARD CASES,80623391,Quilted Leather Lola Continental Wallet,https://us.burberry.com/quilted-leather-lola-continental-wallet-p80623391,https://assets.burberry.com/is/image/Burberryltd/7B0BE51E-D876-42D2-AED3-244C7EA6FC6F,760.0,760.0,701.1,701.1,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,ACCESSORIES,WALLETS & CARD CASES,80623751,Quilted Leather Lola Zip Wallet,https://us.burberry.com/quilted-leather-lola-zip-wallet-p80623751,https://assets.burberry.com/is/image/Burberryltd/ED0A351B-641B-47FA-80B2-829DEE5EB898,550.0,550.0,507.38,507.38,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,ACCESSORIES,WALLETS & CARD CASES,80623801,Grainy Leather TB Card Case,https://us.burberry.com/grainy-leather-tb-card-case-p80623801,https://assets.burberry.com/is/image/Burberryltd/416CF207-579C-4CE5-BC77-A2E05358FC66,330.0,330.0,304.42,304.42,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BAGS,TOTE,80490441,Mini Frances Bag,https://us.burberry.com/mini-frances-bag-p80490441,https://assets.burberry.com/is/image/Burberryltd/36CF54FD-9DC3-47FB-BCA4-02A8BFD7C90D,2590.0,2590.0,2389.29,2389.29,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,SHOES,SNEAKERS,80497771,Check and Leather Sneakers,https://us.burberry.com/checkleather-sneakers-p80497771,https://assets.burberry.com/is/image/Burberryltd/006A7246-79AD-46B2-AA00-877A2DB4EDB5,590.0,590.0,544.28,544.28,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,ACCESSORIES,BELTS,80524801,Canvas and Leather TB Belt,https://us.burberry.com/canvasleather-tb-belt-p80524801,https://assets.burberry.com/is/image/Burberryltd/25A7EBB0-576A-48DF-953C-1ECE6E42B523,510.0,510.0,470.47,470.47,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,WALLETS & CARD CASES,80527961,Check and Leather Slim Bifold Wallet,https://us.burberry.com/checkleather-slim-bifold-wallet-p80527961,https://assets.burberry.com/is/image/Burberryltd/FA1360C7-18A5-4686-9492-ED0EF0CE8F16,430.0,430.0,396.67,396.67,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,WALLETS & CARD CASES,80528031,Check and Leather Continental Wallet,https://us.burberry.com/checkleather-continental-wallet-p80528031,https://assets.burberry.com/is/image/Burberryltd/C94BD8D6-1D2A-4C1B-A08E-61AAC03225B0,620.0,620.0,571.95,571.95,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,POLOS & T-SHIRTS,80534221,Monogram Motif Cotton T-shirt,https://us.burberry.com/monogram-motif-cotton-t-shirt-p80534221,https://assets.burberry.com/is/image/Burberryltd/460E8508-1B6C-4EF3-9995-EE81C932FB46,480.0,480.0,442.8,442.8,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,COATS & JACKETS,80534641,Icon Stripe Trim Wool Cape,https://us.burberry.com/icon-stripe-trim-wool-cape-p80534641,https://assets.burberry.com/is/image/Burberryltd/898FA827-57CB-45CB-8720-7463604B9F9C,500.0,500.0,461.25,461.25,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,TOPS,80542251,Icon Stripe Trim Wool Cardigan,https://us.burberry.com/icon-stripe-trim-wool-cardigan-p80542251,https://assets.burberry.com/is/image/Burberryltd/E16F09F0-A60D-4E2E-90AD-B38D8A0A62B5,380.0,380.0,350.55,350.55,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,POLOS & T-SHIRTS,80552281,Cotton Polo Shirt,https://us.burberry.com/cotton-polo-shirt-p80552281,https://assets.burberry.com/is/image/Burberryltd/FAE9CACC-36F1-482E-9985-317E7A97CAEE,500.0,500.0,461.25,461.25,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,HATS & GLOVES,80561371,Vintage Check Cotton Baseball Cap,https://us.burberry.com/vintage-check-cotton-baseball-cap-p80561371,https://assets.burberry.com/is/image/Burberryltd/2745EA7B-D807-4265-B208-686107B17050,440.0,440.0,405.9,405.9,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,OUTERWEAR,COATS,80563311,Check Wool Reversible Coat,https://us.burberry.com/check-wool-reversible-coat-p80563311,https://assets.burberry.com/is/image/Burberryltd/95A86F3C-BB84-46AA-8F6B-6FD9BE0BDE41,3550.0,3550.0,3274.9,3274.9,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,HATS & GLOVES,80573911,Cotton Gabardine Belted Bucket Hat,https://us.burberry.com/cotton-gabardine-belted-bucket-hat-p80573911,https://assets.burberry.com/is/image/Burberryltd/41FF1323-B3D2-42ED-BA6B-3675BD94C6B0,530.0,530.0,488.92,488.92,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,N.A.,N.A.,80732601,Burberry Check Small Dog Collar,https://us.burberry.com/burberry-check-small-dog-collar-p80732601,https://assets.burberry.com/is/image/Burberryltd/58398B6D-D0BB-4240-9F85-5F84159071F1,350.0,350.0,322.87,322.87,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,LIGHTWEIGHT SCARVES,N.A.,80736851,Check Wool Cashmere Scarf,https://us.burberry.com/check-wool-cashmere-scarf-p80736851,https://assets.burberry.com/is/image/Burberryltd/B53CD843-56B7-48CE-8089-5442F441E3F6,550.0,550.0,507.38,507.38,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,KNITWEAR & SWEATSHIRTS,80476161,Icon Stripe Trim Wool Cardigan,https://us.burberry.com/icon-stripe-trim-wool-cardigan-p80476161,https://assets.burberry.com/is/image/Burberryltd/39904CE9-D63D-4DA7-8C96-A3FD4B53C514,380.0,380.0,350.55,350.55,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,LIGHTWEIGHT SCARVES,N.A.,80709451,EKD Wool Jacquard Scarf,https://us.burberry.com/ekd-wool-jacquard-scarf-p80709451,https://assets.burberry.com/is/image/Burberryltd/79883EAA-6EC2-4369-9D01-D0836A80D933,490.0,490.0,452.02,452.02,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,TRENCH COATS,80709841,Mid-length EKD Car Coat,https://us.burberry.com/mid-length-ekd-car-coat-p80709841,https://assets.burberry.com/is/image/Burberryltd/FB696CAC-0884-418F-B5E4-9070494D94AC,2490.0,2490.0,2297.04,2297.04,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,TRENCH COATS,80709871,Mid-length EKD Car Coat,https://us.burberry.com/mid-length-ekd-car-coat-p80709871,https://assets.burberry.com/is/image/Burberryltd/A049CBDE-49A8-4888-942F-89A4B6FAE5AC,2490.0,2490.0,2297.04,2297.04,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,LIGHTWEIGHT SCARVES,N.A.,80710461,Check EKD Wool Silk Scarf,https://us.burberry.com/check-ekd-wool-silk-scarf-p80710461,https://assets.burberry.com/is/image/Burberryltd/61DC5647-5216-4AF1-8362-D2CBEFE1F249,490.0,490.0,452.02,452.02,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,TROUSERS & SHORTS,80711911,Satin Wide-leg Trousers,https://us.burberry.com/satin-wide-leg-trousers-p80711911,https://assets.burberry.com/is/image/Burberryltd/A3404426-9C4E-4E08-A144-1A3D1F8A9BC1,1550.0,1550.0,1429.88,1429.88,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,TROUSERS & SHORTS,80712001,EKD Striped Silk Shorts,https://us.burberry.com/ekd-striped-silk-shorts-p80712001,https://assets.burberry.com/is/image/Burberryltd/25EA14EF-E9CF-442E-92D1-1AD3F30EDE06,960.0,960.0,885.6,885.6,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,SHIRTS,80715361,Check Cotton Shirt,https://us.burberry.com/check-cotton-shirt-p80715361,https://assets.burberry.com/is/image/Burberryltd/55818E70-7346-4C2F-8A27-1EDD5987595D,760.0,760.0,701.1,701.1,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,FACE,40818331,Ultimate Glow Foundation – 90 Deep Warm,https://us.burberry.com/ultimate-glow-foundation-90-deep-warm-p40818331,https://assets.burberry.com/is/image/Burberryltd/4EFE8D13-EB66-4F11-8C7D-A9B1B489FEB7,62.0,62.0,57.19,57.19,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,LIPS,40821601,Burberry Kisses Matte – Bright Rose No.42,https://us.burberry.com/burberry-kisses-matte-bright-rose-no42-p40821601,https://assets.burberry.com/is/image/Burberryltd/73FFD7A2-5426-4486-9C73-33E5AE18F47F,45.0,45.0,41.51,41.51,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,ACCESSORIES,VIEW ALL,40822801,Icon Stripe Detail Square Frame Sunglasses,https://us.burberry.com/icon-stripe-detail-square-frame-sunglasses-p40822801,https://assets.burberry.com/is/image/Burberryltd/3837EBF5-CE23-4690-AD14-55AE3E234B47,280.0,280.0,258.3,258.3,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,ACCESSORIES,EYEWEAR,40826621,Logo Detail Cat-eye Frame Sunglasses,https://us.burberry.com/logo-detail-cat-eye-frame-sunglasses-p40826621,https://assets.burberry.com/is/image/Burberryltd/5BDD0E39-29E5-4F92-8DE7-2A0B711DB274,330.0,330.0,304.42,304.42,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,VIEW ALL FRAGRANCE,40828151,Her Elixir de Parfum 100ml,https://us.burberry.com/her-elixir-de-parfum-100ml-p40828151,https://assets.burberry.com/is/image/Burberryltd/43FD772A-E09E-4806-AC2F-1767945ACD06,178.0,178.0,164.2,164.2,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,OUTERWEAR,PUFFER JACKETS,80742751,Quilted Nylon Gilet,https://us.burberry.com/quilted-nylon-gilet-p80742751,https://assets.burberry.com/is/image/Burberryltd/49DC4362-C8FF-4103-B5CF-1CB1E5D2BAAE,1790.0,1790.0,1651.29,1651.29,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,SHOES,LOAFERS & LACE-UPS,80745361,Nubuck Creeper Shoes,https://us.burberry.com/nubuck-creeper-shoes-p80745361,https://assets.burberry.com/is/image/Burberryltd/5AFD5F48-2480-4D3B-BD5B-32AC8256D583,1090.0,1090.0,1005.53,1005.53,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,ACCESSORIES,EYEWEAR,40830611,Cat-eye Frame Lola Sunglasses,https://us.burberry.com/cat-eye-frame-lola-sunglasses-p40830611,https://assets.burberry.com/is/image/Burberryltd/7E5611BC-9BDF-400A-AE11-0AD8F4921B6B,330.0,330.0,304.42,304.42,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,ACCESSORIES,EYEWEAR,40831041,Round Optical Frames,https://us.burberry.com/round-optical-frames-p40831041,https://assets.burberry.com/is/image/Burberryltd/6BD72E88-5245-47DF-A84E-334E5C658CA7,310.0,310.0,285.97,285.97,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,FACE,40832851,Beyond Wear Perfecting Matte Foundation – 10 Fair Cool,https://us.burberry.com/beyond-wear-perfecting-matte-foundation-10-fair-cool-p40832851,https://assets.burberry.com/is/image/Burberryltd/D63ED1B9-0FCF-4126-A50D-E788C5F5FFFD,60.0,60.0,55.35,55.35,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,SUNGLASSES,40835831,Pilot Sunglasses,https://us.burberry.com/pilot-sunglasses-p40835831,https://assets.burberry.com/is/image/Burberryltd/71137351-D558-4A18-91D8-0D50253A2766,470.0,470.0,433.57,433.57,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,VIEW ALL MAKE-UP,40836131,Burberry Kisses Liquid Matte – Burgundy No.102,https://us.burberry.com/burberry-kisses-liquid-matte-burgundy-no102-p40836131,https://assets.burberry.com/is/image/Burberryltd/C7A8CEB9-F6B6-4059-9C6F-F67BBB26E748,43.0,43.0,39.66,39.66,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,SWIMWEAR,80107701,Check Trim Triangle Bikini,https://us.burberry.com/check-trim-triangle-bikini-p80107701,https://assets.burberry.com/is/image/Burberryltd/050596D0-11AD-47A5-A058-53957EA81A33,480.0,480.0,442.8,442.8,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,VIEW ALL,80109461,Monogram Motif Cotton Baseball Cap,https://us.burberry.com/monogram-motif-cotton-baseball-cap-p80109461,https://assets.burberry.com/is/image/Burberryltd/e5b127181408dc8cfe4b785250aea2309aef59e7,410.0,410.0,378.22,378.22,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CASHMERE SCARVES,N.A.,80155331,Check Cashmere Scarf,https://us.burberry.com/check-cashmere-scarf-p80155331,https://assets.burberry.com/is/image/Burberryltd/E9FAEA44-FF91-437B-84EA-50CE00DBAFCF,590.0,590.0,544.28,544.28,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,LIGHTWEIGHT SCARVES,N.A.,80558581,Check Lightweight Wool Silk Scarf,https://us.burberry.com/check-lightweight-wool-silk-scarf-p80558581,https://assets.burberry.com/is/image/Burberryltd/1BE5E1D4-7FBA-4F53-9187-CBE964E8AFFC,450.0,450.0,415.12,415.12,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,SILK SCARVES,N.A.,80560601,Montage Print Silk Skinny Scarf,https://us.burberry.com/montage-print-silk-skinny-scarf-p80560601,https://assets.burberry.com/is/image/Burberryltd/A4BA1E71-A809-4B4C-AF87-26EA09F2273F,220.0,220.0,202.95,202.95,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,SHOES,SNEAKERS,80567121,House Check and Leather Sneakers,https://us.burberry.com/house-checkleather-sneakers-p80567121,https://assets.burberry.com/is/image/Burberryltd/537551FC-C3C0-4224-96D2-DCB2ED9626D4,570.0,570.0,525.83,525.83,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,SHOES,LOAFERS & LACE-UPS,80574081,Vintage Check Panel Leather Penny Loafer,https://us.burberry.com/vintage-check-panel-leather-penny-loafer-p80574081,https://assets.burberry.com/is/image/Burberryltd/C7DBBCAC-7452-4B63-8466-BA0299CC3F48,790.0,790.0,728.78,728.78,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,TRENCH COATS,80580281,Mid-length Kensington Heritage Trench Coat,https://us.burberry.com/mid-length-kensington-heritage-trench-coat-p80580281,https://assets.burberry.com/is/image/Burberryltd/2FE769CB-30FF-4D43-9A2D-2347D615B643,2590.0,2590.0,2389.29,2389.29,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,TRENCH COATS,80580331,Long Waterloo Heritage Trench Coat,https://us.burberry.com/long-waterloo-heritage-trench-coat-p80580331,https://assets.burberry.com/is/image/Burberryltd/57FC59FA-A451-4B30-BE96-5AD8C6797162,2590.0,2590.0,2389.29,2389.29,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,TRENCH COATS,80583321,Mid-length Kensington Heritage Trench Coat,https://us.burberry.com/mid-length-kensington-heritage-trench-coat-p80583321,https://assets.burberry.com/is/image/Burberryltd/24A6EA84-7CEA-4ACA-A6AD-1819C64F8364,2590.0,2590.0,2389.29,2389.29,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,TRENCH COATS,80583341,Long Kensington Heritage Trench Coat,https://us.burberry.com/long-kensington-heritage-trench-coat-p80583341,https://assets.burberry.com/is/image/Burberryltd/A0114645-81C5-4A0A-A146-C156208B48ED,2590.0,2590.0,2389.29,2389.29,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,TRENCH COATS,80583351,Long Kensington Heritage Trench Coat,https://us.burberry.com/long-kensington-heritage-trench-coat-p80583351,https://assets.burberry.com/is/image/Burberryltd/C376468A-DDE3-4800-81CD-5105C2E599F1,2590.0,2590.0,2389.29,2389.29,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,KNITWEAR,80584021,Monogram Motif Cashmere Funnel Neck Sweater,https://us.burberry.com/monogram-motif-cashmere-funnel-neck-sweater-p80584021,https://assets.burberry.com/is/image/Burberryltd/D2C9AD79-7E59-4354-B2DA-AE45C43E9BE9,1350.0,1350.0,1245.38,1245.38,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,SHIRTS & TOPS,80710921,Statue Print Silk Shirt,https://us.burberry.com/statue-print-silk-shirt-p80710921,https://assets.burberry.com/is/image/Burberryltd/2BB9E45A-5A4C-40AB-A0B5-C80C9F017E31,1650.0,1650.0,1522.14,1522.14,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,HATS & GLOVES,80711501,Nylon Bucket Hat,https://us.burberry.com/nylon-bucket-hat-p80711501,https://assets.burberry.com/is/image/Burberryltd/E38098AA-4D17-4469-916D-A193B22E5D72,530.0,530.0,488.92,488.92,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,SKIRTS,80712091,Press-stud Taffeta Mini Skirt,https://us.burberry.com/press-stud-taffeta-mini-skirt-p80712091,https://assets.burberry.com/is/image/Burberryltd/D0815779-2250-4192-A6E3-B16440F47CC6,910.0,910.0,839.48,839.48,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BAGS,CROSSBODY,80713551,Check Medium Bowling Bag,https://us.burberry.com/check-medium-bowling-bag-p80713551,https://assets.burberry.com/is/image/Burberryltd/5119429B-05A7-471B-8853-35A66BB3A495,1750.0,1750.0,1614.39,1614.39,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,BAGS,CROSSBODY BAGS,80713581,Check Sling Bag,https://us.burberry.com/check-sling-bag-p80713581,https://assets.burberry.com/is/image/Burberryltd/7F42FF22-AC2D-423F-A456-66F4110F42AD,1450.0,1450.0,1337.63,1337.63,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,TROUSERS & SHORTS,80715511,Slim Fit Jeans,https://us.burberry.com/slim-fit-jeans-p80715511,https://assets.burberry.com/is/image/Burberryltd/3DAF777A-8019-4FD8-8D08-E066E07229EE,810.0,810.0,747.23,747.23,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,OUTERWEAR,PONCHOS & CAPES,80716751,Check Wool Reversible Cape,https://us.burberry.com/check-wool-reversible-cape-p80716751,https://assets.burberry.com/is/image/Burberryltd/8765C0AF-24A9-4B79-BF06-FD80E17440E2,1090.0,1090.0,1005.53,1005.53,0
